sampletype;samplename;compiler;function;LOC;ABC;A;B;C;Cyclomatic_Complexity;Halstead_Volume;Halstead_Level;Halstead_Difficulty;Halstead_Effort;Halstead_Time;MIwoc;Single_MI;Myers_Interval;Information_Flow
compiled;dgaramdo-softwaremetrics;prog_clang-oslatest-O3;all.csv;847;262.07250905045345;164;169;115;240;537233.4263535135;0.00632117;970.5000000000001;84989552.95786901;4721641.830992723;-62.02532867;-57.58038901;115;0
compiled;dgaramdo_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;116;31.96873472629156;23;18;13;51;17604.552091861493;0.041403863668875614;95;425191.04575970536;23621.724764428076;31.427092400406863;-4.602938663;13;0
compiled;diagonaladdition-softwaremetrics;prog_clang-oslatest-O3;all.csv;229;89.28045698807774;53;41;59;47;58060.08728524269;0.020920202;226;2775312.0372066554;154184.0020670364;15.123688089531939;-23.36273745;59;0
compiled;diagonaladdition_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;70;24.779023386727733;11;18;13;27;10524.74678962221;0.05834025;69;180402.84096707424;10022.380053726347;47.80465715740655;3.970523653588259;13;0
compiled;djbhash-softwaremetrics;prog_clang-oslatest-O3;all.csv;173;74.14849964766651;53;40;33;46;43306.44954702426;0.026433229;180.5;1638333.6776117743;91018.53764509858;21.42118053261929;-18.09190233;33;0
compiled;djbhash_file-softwaremetrics;prog_clang-oslatest-O3;all.csv;237;88.28929719960398;57;55;39;73;79933.73286;0.020551402631045247;253.5;3889453.887756733;216080.77154204075;6.924868911523362;-26.73779317;39;0
compiled;djbhash_file_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;80;24.779023386727733;11;18;13;27;14843.053724510668;0.049106908;89.00000000000001;302259.9936984602;16792.22187213668;43.85367470317307;-1.190428323;13;0
compiled;djbhash_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;70;24.779023386727733;11;18;13;27;10524.74678962221;0.05834025;69;180402.84096707424;10022.380053726347;47.80465715740655;3.970523653588259;13;0
compiled;elfhash-softwaremetrics;prog_clang-oslatest-O3;all.csv;177;80.06247560499239;61;40;33;46;42087.89680359988;0.026519402;175.5;1587060.562226248;88170.03123479156;21.199293776567174;-17.7739416;33;0
compiled;elfhash_file-softwaremetrics;prog_clang-oslatest-O3;all.csv;239;93.06986622962343;65;54;39;72;77138.27028297464;0.020547893340653413;248.99999999999997;3754071.962713511;208559.55348408397;7.203845454912013;-26.38351666;39;0
compiled;elfhash_file_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;80;24.779023386727733;11;18;13;27;14843.053724510668;0.049106908;89.00000000000001;302259.9936984602;16792.22187213668;43.85367470317307;-1.190428323;13;0
compiled;elfhash_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;70;24.779023386727733;11;18;13;27;10524.74678962221;0.05834025;69;180402.84096707424;10022.380053726347;47.80465715740655;3.970523653588259;13;0
compiled;emi-softwaremetrics;prog_clang-oslatest-O3;all.csv;150;45;30;30;15;42;40912.319185370216;0.026435500546663448;188.5;1547627.9374075993;85979.32985597773;24.947938439515752;-17.52233954;15;0
compiled;emi_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;71;24.779023386727733;11;18;13;27;10925.385859985858;0.057235125;71;190886.03060864072;10604.779478257818;47.380595432604665;3.405681694506427;13;0
compiled;fahrenheit2celcius-softwaremetrics;prog_clang-oslatest-O3;all.csv;87;31.575306807693888;14;24;15;30;18292.154094976955;0.04502147;101.5;406298.4605174238;22572.136695412435;40.718305431434075;-4.148432929;15;0
compiled;fahrenheit2celcius_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;70;24.779023386727733;11;18;13;27;10524.74678962221;0.05834025;69;180402.84096707424;10022.380053726347;47.80465715740655;3.970523653588259;13;0
compiled;fahrenheit2kelvin-softwaremetrics;prog_clang-oslatest-O3;all.csv;89;32.51153641401772;16;24;15;30;18211.749022032003;0.042606367;106.5;427441.95801462454;23746.77544525692;40.37301529001081;-4.655737874;15;0
compiled;fahrenheit2kelvin_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;70;24.779023386727733;11;18;13;27;10524.74678962221;0.05834025;69;180402.84096707424;10022.380053726347;47.80465715740655;3.970523653588259;13;0
compiled;fastmoduloexponentiation-softwaremetrics;prog_clang-oslatest-O3;all.csv;167;63.788713735268246;42;39;28;47;36456.769108730885;0.028128133086567576;160;1296096.2960652586;72005.34978140326;22.658311604797817;-15.74867456;28;0
compiled;fastmoduloexponentiation_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;70;24.779023386727733;11;18;13;27;10524.74678962221;0.05834025;69;180402.84096707424;10022.380053726347;47.80465715740655;3.970523653588259;13;0
compiled;fnvhash-softwaremetrics;prog_clang-oslatest-O3;all.csv;163;71.34423592694787;49;40;33;46;43948.303836222774;0.027207365933032003;180.5;1615309.028606326;89739.39047812922;22.309246338382636;-17.95036845;33;0
compiled;fnvhash_file-softwaremetrics;prog_clang-oslatest-O3;all.csv;225;85.12343978012167;53;54;39;72;79619.04404219867;0.021141098420925188;250.99999999999997;3766078.869553569;209226.60386408714;8.017128816398525;-26.41544931;39;0
compiled;fnvhash_file_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;80;24.779023386727733;11;18;13;27;14843.053724510668;0.049106908;89.00000000000001;302259.9936984602;16792.22187213668;43.85367470317307;-1.190428323;13;0
compiled;fnvhash_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;70;24.779023386727733;11;18;13;27;10524.74678962221;0.05834025;69;180402.84096707424;10022.380053726347;47.80465715740655;3.970523653588259;13;0
compiled;gcd-softwaremetrics;prog_clang-oslatest-O3;all.csv;106;38.34057902536163;13;26;25;32;21692.734162804045;0.04049757;110;535655.1992202261;29758.622178901453;36.171676883669534;-6.91245948;25;0
compiled;gcd_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;70;24.779023386727733;11;18;13;27;10524.74678962221;0.05834025;69;180402.84096707424;10022.380053726347;47.80465715740655;3.970523653588259;13;0
compiled;grosssalary-softwaremetrics;prog_clang-oslatest-O3;all.csv;111;35.52463933666322;19;26;15;34;26600.21620116846;0.036908278;129;720711.3773498422;40039.520963880124;33.90450270121896;-9.879940273;15;0
compiled;grosssalary_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;70;24.779023386727733;11;18;13;27;10524.74678962221;0.05834025;69;180402.84096707424;10022.380053726347;47.80465715740655;3.970523653588259;13;0
compiled;heapsort-softwaremetrics;prog_clang-oslatest-O3;all.csv;281;105.6882207249228;28;69;75;80;113278.96427737018;0.017396730877238597;316;6511508.689576916;361750.4827542731;0.7430887743522163;-31.89081737;75;0
compiled;heapsort_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;79;25.729360660537214;13;18;13;31;12168.8919;0.053254304064193354;76;228505.32207203153;12694.740115112863;44.170426512856665;1.6068521961116033;13;0
compiled;hex2decimal-softwaremetrics;prog_clang-oslatest-O3;all.csv;263;103.4456379;72;54;51;65;83855.55960978106;0.017362378752827274;297.5;4829727.585347491;268318.19918597175;6.829479118440986;-28.90300623;51;0
compiled;hex2decimal_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;70;24.779023386727733;11;18;13;27;10524.74678962221;0.05834025;69;180402.84096707424;10022.380053726347;47.80465715740655;3.970523653588259;13;0
compiled;insertionsort-softwaremetrics;prog_clang-oslatest-O3;all.csv;183;64.07807737440318;20;45;41;55;56962.83529841631;0.025327513;202;2249049.6533477507;124947.20296376392;17.015521850319146;-21.26018309;41;0
compiled;insertionsort_file-softwaremetrics;prog_clang-oslatest-O3;all.csv;259;92.57429448826494;28;69;55;94;102856.80327047085;0.019159487685064945;285;5368452.693578492;298247.37186547177;-0.65429841;-29.96050286;55;0
compiled;insertionsort_file_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;80;24.779023386727733;11;18;13;27;14843.053724510668;0.049106908;89.00000000000001;302259.9936984602;16792.22187213668;43.85367470317307;-1.190428323;13;0
compiled;insertionsort_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;73;24.779023386727733;11;18;13;27;11747.458416129952;0.055164772;75;212952.17783250037;11830.67654625002;46.553317659339186;2.311770977345091;13;0
compiled;interestrate-softwaremetrics;prog_clang-oslatest-O3;all.csv;112;38.43175770115127;24;26;15;34;26239.77966727729;0.03741526;126;701312.2308;38961.79059811739;33.83015268479794;-9.607084745;15;0
compiled;interestrate_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;70;24.779023386727733;11;18;13;27;10524.74678962221;0.05834025;69;180402.84096707424;10022.380053726347;47.80465715740655;3.970523653588259;13;0
compiled;jshash-softwaremetrics;prog_clang-oslatest-O3;all.csv;167;67.03730304837748;47;38;29;44;40493.658288312006;0.027643306348990298;170.5;1464863.058604098;81381.28103;22.802216830976207;-16.97272321;29;0
compiled;jshash_file-softwaremetrics;prog_clang-oslatest-O3;all.csv;227;81.45550933;51;53;35;71;72630.73417;0.021325631990883845;240.5;3405795.157622576;189210.84209014312;8.581463793045202;-25.40988997;35;0
compiled;jshash_file_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;80;24.779023386727733;11;18;13;27;14843.053724510668;0.049106908;89.00000000000001;302259.9936984602;16792.22187213668;43.85367470317307;-1.190428323;13;0
compiled;jshash_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;70;24.779023386727733;11;18;13;27;10524.74678962221;0.05834025;69;180402.84096707424;10022.380053726347;47.80465715740655;3.970523653588259;13;0
compiled;kelvin2celcius-softwaremetrics;prog_clang-oslatest-O3;all.csv;83;30.740852297878796;12;24;15;30;15856.434902489307;0.048348484;91.49999999999999;327961.36607000016;18220.075892777786;42.22386259453668;-2.006510941;15;0
compiled;kelvin2celcius_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;70;24.779023386727733;11;18;13;27;10524.74678962221;0.05834025;69;180402.84096707424;10022.380053726347;47.80465715740655;3.970523653588259;13;0
compiled;kelvin2fahrenheit-softwaremetrics;prog_clang-oslatest-O3;all.csv;89;32.51153641401772;16;24;15;30;18211.749022032003;0.042606367;106.5;427441.95801462454;23746.77544525692;40.37301529001081;-4.655737874;15;0
compiled;kelvin2fahrenheit_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;70;24.779023386727733;11;18;13;27;10524.74678962221;0.05834025;69;180402.84096707424;10022.380053726347;47.80465715740655;3.970523653588259;13;0
compiled;lastdigitfibonacci-softwaremetrics;prog_clang-oslatest-O3;all.csv;234;107.80074211247342;96;38;31;44;60636.515355384014;0.019508629;247.5;3108189.499566226;172677.19442034588;15.238004649318214;-24.4955096;31;0
compiled;lastdigitfibonacci_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;70;24.779023386727733;11;18;13;27;10524.74678962221;0.05834025;69;180402.84096707424;10022.380053726347;47.80465715740655;3.970523653588259;13;0
compiled;lcm-softwaremetrics;prog_clang-oslatest-O3;all.csv;113;43.79497688091638;17;30;27;36;21696.89304588741;0.039496344776422616;110;549339.2659170676;30518.84810650376;34.214710708182395;-7.164715003;27;0
compiled;lcm_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;70;24.779023386727733;11;18;13;27;10524.74678962221;0.05834025;69;180402.84096707424;10022.380053726347;47.80465715740655;3.970523653588259;13;0
compiled;linearsearch-softwaremetrics;prog_clang-oslatest-O3;all.csv;183;67.01492371106603;31;43;41;56;53083.29052882228;0.026364384;188.00000000000003;2013447.0526329742;111858.16959072079;17.152313436280878;-20.15358763;41;0
compiled;linearsearch_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;72;24.779023386727733;11;18;13;27;11332.956402155107;0.056177687;73;201734.12339547038;11207.451299748354;46.96356354207249;2.852941114106187;13;0
compiled;magicnumber-softwaremetrics;prog_clang-oslatest-O3;all.csv;220;77.95511529078769;46;44;45;53;65595.98343229042;0.020935970972236238;240.50000000000003;3133171.3021229845;174065.07234016582;13.758631075656695;-24.57556245;45;0
compiled;magicnumber_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;76;25.729360660537214;13;18;13;31;10929.544743069218;0.056179499716522134;70;194546.85068786558;10808.158371548088;45.35615026;3.2157170939313318;13;0
compiled;md5hash-softwaremetrics;prog_clang-oslatest-O3;all.csv;557;153.0261415575783;82;103;78;145;345044.5075996574;0.008269925;750;41722812.27602862;2317934.0153349233;-31.0829861;-50.46558594;78;0
compiled;md5hash_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;99;29.223278392404914;19;18;13;43;13959.984216477296;0.046421676;83;300721.2429022771;16706.735716793173;37.04051715022702;-1.139390113;13;0
compiled;mergesort-softwaremetrics;prog_clang-oslatest-O3;all.csv;427;129.3290377293514;74;75;75;94;223743.75100166697;0.011802383941919676;497.5;18957504.86534966;1053194.714741648;-12.79483589;-42.57710446;75;0
compiled;mergesort_file-softwaremetrics;prog_clang-oslatest-O3;all.csv;496;151.7432041;79;96;87;128;297418.36482338357;0.010549801;574;28191844.782185793;1566213.5990103218;-24.52158434;-46.54543302;87;0
compiled;mergesort_file_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;84;25.238858928247925;12;18;13;29;15545.904965598453;0.047639666613294294;91.5;326322.7069112239;18129.03927284577;42.36269466809644;-1.956420692;13;0
compiled;mergesort_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;78;25.238858928247925;12;18;13;29;12813.518779831147;0.052362301;79.5;244708.85534591542;13594.936408106412;44.56838556;0.9217556264243711;13;0
compiled;mirror-softwaremetrics;prog_clang-oslatest-O3;all.csv;230;82.37718130647589;52;49;41;61;73668.37549709155;0.020791119;246.5;3543261.7050781143;196847.87250433967;10.595004975993874;-25.80558247;41;0
compiled;mirror_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;71;24.779023386727733;11;18;13;27;10925.385859985858;0.057235125;71;190886.03060864072;10604.779478257818;47.380595432604665;3.405681694506427;13;0
compiled;naivemodularinverse-softwaremetrics;prog_clang-oslatest-O3;all.csv;124;46.67976006793523;19;33;27;39;26095.60505372082;0.037509187209576855;119;695712.3572930443;38650.68651628024;31.059923247193908;-9.526915741;27;0
compiled;naivemodularinverse_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;70;24.779023386727733;11;18;13;27;10524.74678962221;0.05834025;69;180402.84096707424;10022.380053726347;47.80465715740655;3.970523653588259;13;0
compiled;octal2decimal-softwaremetrics;prog_clang-oslatest-O3;all.csv;175;58.728187440104094;42;34;23;43;46069.33421;0.026790102;180.5;1719640.0882204697;95535.56045669277;21.603372630749348;-18.57625576;23;0
compiled;octal2decimal_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;74;25.238858928247925;12;18;13;29;11130.557425431602;0.056180099846419515;71.5;198122.7775646429;11006.820975813494;46.15340795404502;3.0335779378857524;13;0
compiled;octal2hex-softwaremetrics;prog_clang-oslatest-O3;all.csv;277;86.60831369;66;48;29;66;88079.59852811336;0.01814744;279.5;4853555.067281887;269641.94818232703;5.503736090348681;-28.95221998;29;0
compiled;octal2hex_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;82;25.729360660537214;13;18;13;31;13470.622307001977;0.050662595000817746;82;265888.9128514745;14771.60626952636;43.03816256166695;0.091661203;13;0
compiled;palindromenumber-softwaremetrics;prog_clang-oslatest-O3;all.csv;157;56.868268832451726;32;37;29;47;39505.23040883352;0.029214743;163;1352236.1097501502;75124.22831945278;23.241038494167242;-16.17270158;29;0
compiled;palindromenumber_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;70;24.779023386727733;11;18;13;27;10524.74678962221;0.05834025;69;180402.84096707424;10022.380053726347;47.80465715740655;3.970523653588259;13;0
compiled;pjwhash-softwaremetrics;prog_clang-oslatest-O3;all.csv;187;80.8084154;57;40;41;46;45026.84084917404;0.025069146047033822;186.49999999999997;1796105.8890756117;99783.66050420066;19.957967324835437;-19.01131484;41;0
compiled;pjwhash_file-softwaremetrics;prog_clang-oslatest-O3;all.csv;249;94.05317644821997;61;54;47;72;81231.30438418112;0.01967738;261;4128156.5894641164;229342.03274800646;6.270972013366432;-27.33341519;47;0
compiled;pjwhash_file_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;80;24.779023386727733;11;18;13;27;14843.053724510668;0.049106908;89.00000000000001;302259.9936984602;16792.22187213668;43.85367470317307;-1.190428323;13;0
compiled;pjwhash_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;70;24.779023386727733;11;18;13;27;10524.74678962221;0.05834025;69;180402.84096707424;10022.380053726347;47.80465715740655;3.970523653588259;13;0
compiled;quicksort-softwaremetrics;prog_clang-oslatest-O3;all.csv;280;96.77293009927931;36;65;62;79;113787.04116072062;0.016311665102547255;340;6975807.831105572;387544.8795058651;1.0075720426672063;-32.57958697;62;0
compiled;quicksort_file-softwaremetrics;prog_clang-oslatest-O3;all.csv;350;120.6358155772986;41;86;74;113;170312.5005882036;0.01385114;418.5;12295919.589046266;683106.6438359036;-12.52454649;-38.24778025;74;0
compiled;quicksort_file_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;86;25.729360660537214;13;18;13;31;15303.303452402472;0.047630009;90;321295.41665357025;17849.74536964279;41.603289021510705;-1.8011628;13;0
compiled;quicksort_marked-softwaremetrics;prog_clang-oslatest-O3;all.csv;79;25.729360660537214;13;18;13;31;12168.8919;0.053254304064193354;76;228505.32207203153;12694.740115112863;44.170426512856665;1.6068521961116033;13;0
compiled;radixsort-softwaremetrics;prog_clang-oslatest-O3;all.csv;438;134.25721582097552;60;76;93;98;219974.4166;0.011590158;499;18979414.857536223;1054411.937;-14.03853231;-42.58865521;93;0
